Unix Timestamp,Transaction_ID,Television,Dryer,Oven,Refrigerator,Microwave,Line Voltage,Voltage,Apparent Power,Energy Consumption (kWh),Offloading Decision,Bandwidth
1636121539,23103,0,0,0,0,1,237,235,1705,67.08,1,8112
1636134154,23108,0,0,1,0,0,225,224,1883,74.45,1,9406
1636136677,23109,0,0,0,0,1,228,224,1960,69.52,0,14610
1636149291,23114,0,0,0,1,0,230,230,1833,90.4,0,16725
1636154337,23116,0,0,0,0,1,222,214,1521,62.84,0,36668
1636177043,23125,0,0,0,1,0,223,222,1763,12.57,0,8240
1636209842,23138,0,1,0,0,0,224,217,1705,90.73,1,23290
1636214887,23140,1,0,0,0,0,238,232,1952,39.86,1,46084
1636219933,23142,0,1,0,0,0,230,223,1655,28.88,0,23338
1636262823,23159,0,0,0,0,1,238,232,1700,85.87,0,25565
1636277961,23165,0,0,1,0,0,231,226,1950,91.46,0,8213
1636285529,23168,1,0,0,0,0,228,223,1753,79.17,0,26433
1636288052,23169,0,1,0,0,0,230,226,1940,73,1,6081
1636305713,23176,0,0,0,1,0,227,223,1683,60.76,0,37942
1636323373,23183,0,0,0,0,1,237,234,1693,17.47,1,3533
1636330942,23186,0,0,1,0,0,228,223,1651,38.75,0,2150
1636335988,23188,0,0,1,0,0,227,227,1896,69.08,1,44918
1636368786,23201,0,0,1,0,0,239,235,1975,76.86,0,40550
1636383924,23207,0,0,1,0,0,222,221,1688,67.27,1,1152
1636424291,23223,0,0,0,1,0,239,232,1878,38.22,1,16688
1636462135,23238,0,0,1,0,0,225,221,1720,78.4,0,38104
1636517639,23260,0,0,1,0,0,229,224,1869,35.69,0,4520
1636532777,23266,1,0,0,0,0,237,229,1673,74.89,0,23962
1636563052,23278,0,1,0,0,0,231,225,1766,45.93,1,25624
1636570621,23281,0,1,0,0,0,224,219,1769,35.45,0,32042
1636573144,23282,0,0,1,0,0,228,224,1575,70.5,1,26278
1636583235,23286,0,0,0,1,0,223,217,1656,32.47,0,20780
1636590804,23289,0,0,0,1,0,237,235,1620,64.04,0,46429
1636598373,23292,0,0,1,0,0,232,228,1945,29.73,1,46871
1636603419,23294,0,1,0,0,0,226,224,1623,99.23,0,10095
1636608465,23296,1,0,0,0,0,229,228,1698,73.87,1,42244
1636618556,23300,0,0,0,1,0,237,229,1506,35.3,1,11976
1636636217,23307,0,0,1,0,0,233,233,1612,76.85,0,21803
1636653877,23314,1,0,0,0,0,223,215,1890,80.62,0,11720
1636663969,23318,0,1,0,0,0,230,229,1637,15.02,1,43466
1636711905,23337,0,0,0,1,0,234,226,1909,54.08,0,29972
1636714428,23338,0,1,0,0,0,223,215,1836,66.22,0,14236
1636716951,23339,0,0,1,0,0,238,229,1734,40.58,1,42696
1636757317,23355,0,0,1,0,0,234,232,1572,52.83,0,26636
1636764886,23358,0,0,0,1,0,236,234,1731,29.92,1,33916
1636782547,23365,0,0,0,0,1,231,227,1660,36.64,1,4645
1636792638,23369,1,0,0,0,0,229,221,1832,77.26,0,37660
1636835528,23386,0,0,1,0,0,237,232,1959,30.03,0,5052
1636850666,23392,0,0,0,0,1,236,234,1820,54.18,0,26712
1636853189,23393,0,0,0,0,1,227,218,1513,17.96,0,16293
1636893556,23409,0,1,0,0,0,235,231,1574,89.56,0,24548
1636903647,23413,0,0,0,0,1,220,217,1761,46.72,0,26941
1636911216,23416,1,0,0,0,0,237,228,1990,61.06,0,1990
1636913739,23417,0,0,0,1,0,225,218,1796,74.58,1,46796
1636923831,23421,0,0,0,1,0,232,223,1869,61.17,1,7661
1636928877,23423,1,0,0,0,0,220,220,1553,98.45,1,5397
1636938968,23427,0,1,0,0,0,224,215,1948,59.37,1,8109
1636941491,23428,0,0,0,0,1,223,219,1743,86.19,0,35954
1636954106,23433,0,1,0,0,0,220,215,1661,67.8,0,15679
1636991950,23448,0,0,0,0,1,221,219,1900,61.8,0,40095
1637024748,23461,0,1,0,0,0,226,218,1708,32.52,1,3821
1637034840,23465,0,1,0,0,0,239,238,1692,34.58,0,19431
1637037363,23466,0,0,0,0,1,231,228,1982,80.73,0,13718
1637047454,23470,0,0,1,0,0,222,216,1797,44.62,0,13618
1637062592,23476,1,0,0,0,0,228,227,1609,70.09,1,29181
1637070161,23479,0,0,1,0,0,229,222,1754,62.19,1,48840
1637072684,23480,0,1,0,0,0,235,232,1881,43.29,1,41618
1637075207,23481,0,0,0,0,1,223,223,1918,27.02,0,29715
1637087821,23486,0,1,0,0,0,233,228,1596,23.61,1,45598
1637100436,23491,0,0,0,1,0,226,222,1649,71.49,1,29277
1637118096,23498,0,1,0,0,0,220,218,1832,93,1,18026
1637163509,23516,1,0,0,0,0,220,214,1815,95.46,1,28440
1637181170,23523,0,0,1,0,0,235,229,1705,33.55,1,7962
1637186216,23525,0,1,0,0,0,220,214,1619,21.45,1,43274
1637208922,23534,1,0,0,0,0,222,217,1699,82.78,1,2112
1637229105,23542,0,0,1,0,0,226,222,1642,54.32,0,26058
1637241720,23547,0,0,1,0,0,228,228,1747,64.07,1,13395
1637284610,23564,0,0,0,0,1,225,220,1876,26.48,1,27511
1637297225,23569,0,0,1,0,0,220,215,1535,83.84,1,12514
1637314885,23576,1,0,0,0,0,222,213,1865,83.05,1,3026
1637357775,23593,0,0,0,1,0,226,221,1651,93.7,1,28477
1637446077,23628,0,0,1,0,0,221,213,1507,33.98,0,26035
1637453646,23631,0,0,0,0,1,227,221,1884,97.55,0,37104
1637456169,23632,0,0,0,0,1,233,230,1923,75.72,1,35847
1637516719,23656,0,0,1,0,0,225,225,1735,13.62,0,35376
1637534380,23663,0,0,0,1,0,235,229,1909,47.87,1,36501
1637539426,23665,0,1,0,0,0,234,231,1781,27.35,0,21728
1637557086,23672,0,0,0,1,0,238,229,1568,59.93,0,18405
1637562132,23674,0,1,0,0,0,222,221,1520,20.27,0,46778
1637579793,23681,0,0,1,0,0,226,226,1686,86.26,1,38303
1637597453,23688,1,0,0,0,0,221,215,1843,60.59,0,5023
1637599976,23689,0,1,0,0,0,237,235,1788,78.33,0,45000
1637602499,23690,0,0,0,0,1,230,230,1722,77.99,0,29947
1637617637,23696,0,0,0,0,1,221,213,1525,32.85,0,6221
1637622683,23698,0,0,0,1,0,227,227,1547,92.93,1,40445
1637637820,23704,0,1,0,0,0,239,239,1842,47.69,1,332
1637640343,23705,0,1,0,0,0,238,237,1938,31.82,1,7464
1637693325,23726,1,0,0,0,0,236,229,1854,29.07,0,27249
1637698370,23728,0,0,0,0,1,231,227,1674,60.45,0,14029
1637736214,23743,0,1,0,0,0,235,235,1945,12.39,1,21719
1637741260,23745,0,0,0,1,0,225,221,1850,50.53,1,11126
1637753875,23750,0,0,0,0,1,231,229,1855,50.48,1,14922
1637758921,23752,0,0,0,1,0,232,232,1682,62.86,1,5595
1637761444,23753,1,0,0,0,0,229,227,1668,82.8,1,30484
1637801811,23769,0,0,1,0,0,237,235,1591,60.58,1,29694
1637824517,23778,0,0,1,0,0,229,224,1944,10.83,1,14461
1637854792,23790,0,1,0,0,0,236,232,1872,31.68,1,41622
1637857315,23791,0,0,1,0,0,230,225,1967,70.07,1,5057
1637872453,23797,0,0,1,0,0,236,236,1592,11.36,0,5088
1637910297,23812,0,0,1,0,0,223,218,1567,84.5,1,14541
1637927957,23819,0,1,0,0,0,232,230,1533,45.02,1,4909
1637950664,23828,1,0,0,0,0,234,228,1607,19.8,1,23286
1637965801,23834,0,0,1,0,0,237,232,1814,89.61,0,25932
1637973370,23837,0,0,1,0,0,226,219,1765,41.22,1,13379
1637980939,23840,1,0,0,0,0,220,220,1859,17.56,1,22322
1637988507,23843,0,0,0,1,0,221,220,1817,33.37,1,24094
1637991030,23844,0,0,0,0,1,224,217,1908,42.65,1,6119
1638028874,23859,0,0,0,1,0,234,230,1861,31.88,1,14736
1638046535,23866,0,0,0,1,0,220,213,1642,52.88,1,36665
1638074287,23877,0,0,1,0,0,227,220,1907,17.12,1,5352
1638091948,23884,0,0,0,1,0,220,216,1511,15.11,1,18903
1638107085,23890,0,0,1,0,0,232,229,1963,26.21,1,35135
1638119700,23895,0,0,0,0,1,236,229,1928,34.19,1,30345
1638137360,23902,0,1,0,0,0,238,234,1704,88.6,1,34652
1638149975,23907,1,0,0,0,0,228,225,1654,86.67,1,34500
1638197911,23926,0,0,0,0,1,232,228,1572,77.62,0,8088
1638208002,23930,0,0,0,1,0,223,218,1553,15.04,0,712
1638210525,23931,0,0,1,0,0,234,233,1645,38.38,0,14874
1638218094,23934,0,1,0,0,0,222,214,1835,56.45,0,18924
1638223140,23936,0,1,0,0,0,233,232,1506,69.98,1,28250
1638225663,23937,0,0,0,1,0,223,218,1669,24.17,0,17680
1638228186,23938,0,0,0,0,1,234,225,1554,28.02,1,42824
1638245846,23945,0,1,0,0,0,233,228,1648,73.73,1,22199
1638258461,23950,0,0,0,0,1,230,223,1969,16.16,1,30558
1638276122,23957,1,0,0,0,0,220,218,1662,92.22,1,16686
1638303874,23968,0,0,0,1,0,236,233,1571,35.55,1,38901
1638313966,23972,0,0,0,1,0,231,231,1682,25.76,0,8424
1638324057,23976,0,0,0,0,1,228,222,1796,72.42,0,29306
1638331626,23979,0,0,0,1,0,226,224,1800,24.55,1,27787
1638346764,23985,0,0,1,0,0,232,230,1768,74.83,0,7926
1638371993,23995,0,1,0,0,0,232,224,1907,87.75,1,8969
1638384608,24000,1,0,0,0,0,224,216,1940,39.68,1,44292
1638394699,24004,0,1,0,0,0,223,223,1668,65.56,1,33549
1638407314,24009,0,1,0,0,0,234,233,1712,86.97,0,9699
1638442635,24023,0,0,1,0,0,233,226,1646,92.92,1,22456
1638470387,24034,0,0,1,0,0,230,223,1523,55.55,0,21834
1638485525,24040,0,0,0,1,0,230,228,1867,96.21,1,22194
1638490571,24042,1,0,0,0,0,226,224,1995,28.2,1,8251
1638498139,24045,0,0,0,1,0,236,230,1882,67.66,1,38121
1638541029,24062,0,1,0,0,0,237,229,1817,36.63,0,47212
1638548598,24065,0,0,1,0,0,221,215,1803,60.94,0,33529
1638568781,24073,0,0,0,1,0,224,220,1747,66.14,0,23809
1638573827,24075,0,1,0,0,0,237,231,1600,52.29,0,13738
1638586442,24080,1,0,0,0,0,238,233,1732,91.25,0,48697
1638599057,24085,0,1,0,0,0,238,230,1749,65.75,1,23652
1638619240,24093,0,0,0,0,1,237,237,1616,94.26,0,37646
1638629332,24097,0,1,0,0,0,236,230,1602,90.34,0,4139
1638641946,24102,1,0,0,0,0,237,231,1722,95.76,0,30378
1638644469,24103,1,0,0,0,0,236,232,1819,25.2,1,7687
1638652038,24106,0,0,1,0,0,229,229,1706,25.78,1,42194
1638662130,24110,0,1,0,0,0,222,216,1628,22.48,1,37142
1638667176,24112,1,0,0,0,0,220,219,1951,68.74,1,19970
1638672222,24114,0,0,0,1,0,229,220,1816,30.07,0,3673
1638679790,24117,0,0,1,0,0,234,232,1979,56.52,1,40615
1638687359,24120,0,0,0,1,0,233,224,1698,93.88,0,31686
1638717634,24132,0,1,0,0,0,226,225,1943,80.21,1,65
1638732772,24138,0,0,1,0,0,228,224,1951,25.49,0,32532
1638737818,24140,0,1,0,0,0,230,230,1549,86.49,1,18156
1638785754,24159,0,1,0,0,0,238,232,1644,32.11,0,5566
1638788276,24160,0,0,0,0,1,225,220,1841,31.32,0,26994
1638816029,24171,1,0,0,0,0,231,223,1808,79.08,1,46916
1638836212,24179,0,1,0,0,0,225,216,1636,10.93,0,42624
1638841258,24181,0,0,1,0,0,239,239,1626,51.92,0,6703
1638863964,24190,0,1,0,0,0,224,223,1961,74.92,0,35244
1638889194,24200,0,0,0,0,1,235,235,1910,23.39,0,33124
1638906854,24207,0,1,0,0,0,232,231,1532,26.89,0,4922
1638987588,24239,0,0,1,0,0,230,221,1931,40.89,1,33176
1639005248,24246,0,1,0,0,0,228,226,1723,18,1,33257
1639007771,24247,0,0,0,0,1,227,226,1588,62.32,0,2101
1639010294,24248,0,1,0,0,0,228,222,1997,64.9,1,6468
1639033001,24257,0,0,0,0,1,235,226,1606,87.86,1,14401
1639108689,24287,1,0,0,0,0,228,226,1524,46.74,0,46386
1639121303,24292,1,0,0,0,0,236,235,1923,57.9,0,40925
1639133918,24297,0,1,0,0,0,235,227,1560,62.85,0,42027
1639169239,24311,1,0,0,0,0,227,224,1829,36.12,1,10873
1639179331,24315,0,0,0,1,0,234,230,1810,72.53,0,25362
1639184377,24317,0,0,0,0,1,222,219,1826,65.84,0,31975
1639191945,24320,0,0,1,0,0,232,228,1778,47.3,0,11633
1639242404,24340,0,0,0,1,0,228,222,1638,80.83,1,20641
1639244927,24341,0,0,0,1,0,231,224,1931,76.03,1,20478
1639285294,24357,0,1,0,0,0,230,228,1893,40.86,0,40020
1639315569,24369,0,0,0,0,1,224,224,1575,44.81,0,3632
1639323138,24372,0,0,1,0,0,238,230,1997,62.32,0,25084
1639328184,24374,0,0,0,0,1,230,230,1839,64.69,0,47817
1639368550,24390,0,0,1,0,0,220,211,1810,51.22,1,11233
1639381165,24395,0,0,1,0,0,224,218,1929,39.92,1,3851
1639386211,24397,0,0,0,1,0,237,236,1960,82.13,0,38453
1639391257,24399,0,1,0,0,0,223,218,1584,72.87,0,20281
1639396303,24401,1,0,0,0,0,223,214,1937,80.24,0,17032
1639429101,24414,0,1,0,0,0,224,215,1800,70.48,0,16511
1639436670,24417,0,0,0,1,0,222,222,1735,63.25,1,44441
1639469468,24430,0,0,1,0,0,238,232,1894,52.41,0,3537
1639474514,24432,0,0,0,1,0,236,233,1520,32.5,0,24688
1639484605,24436,0,0,0,0,1,232,227,1672,93.31,0,17814
1639497220,24441,1,0,0,0,0,237,232,1772,15.5,0,19353
1639502266,24443,0,1,0,0,0,221,220,1989,71.57,1,11805
1639504789,24444,0,0,0,0,1,233,232,1666,40.73,0,39204
1639522449,24451,0,0,0,0,1,228,227,1741,43.09,0,44848
1639545156,24460,0,0,0,1,0,234,225,1910,58.71,1,585
1639575431,24472,1,0,0,0,0,229,226,1747,77.52,1,20721
1639580477,24474,0,1,0,0,0,226,225,1523,52.96,1,11633
1639595614,24480,1,0,0,0,0,235,227,1996,96.28,1,35870
1639615798,24488,1,0,0,0,0,234,234,1697,65.37,0,47617
1639620844,24490,1,0,0,0,0,223,219,1538,69.41,0,18623
1639623366,24491,0,0,0,1,0,220,213,1814,80.11,1,44572
1639625889,24492,1,0,0,0,0,226,224,1684,70.68,0,37422
1639646073,24500,0,0,0,0,1,222,215,1722,43.45,1,35342
1639676348,24512,1,0,0,0,0,238,234,1964,69.9,1,34056
1639678871,24513,0,0,1,0,0,235,232,1607,65.75,0,43135
1639699054,24521,0,0,0,1,0,238,238,1611,62.64,1,26033
1639729330,24533,0,0,0,0,1,232,223,1571,74.61,1,15136
1639752036,24542,0,0,0,1,0,220,211,1690,46.11,0,25258
1639799972,24561,0,1,0,0,0,231,222,1853,79.41,0,47501
1639835293,24575,0,1,0,0,0,239,239,1513,20.11,1,16286
1639855476,24583,0,0,0,1,0,231,229,1628,10.25,1,12277
1639870614,24589,0,1,0,0,0,225,223,1976,53.54,1,33701
1639873137,24590,0,0,1,0,0,227,221,1938,98.36,0,9257
1639885751,24595,0,0,1,0,0,238,233,1975,63.65,1,8523
1639893320,24598,0,1,0,0,0,229,229,1994,82.06,0,5118
1639898366,24600,0,0,1,0,0,231,222,1846,71.98,1,48555
1639905935,24603,0,0,0,1,0,229,227,1742,64.45,1,28566
1639921072,24609,0,0,0,1,0,233,230,1828,27.54,1,24365
1639943779,24618,0,0,1,0,0,227,227,1570,18.6,1,12645
1639946302,24619,1,0,0,0,0,238,230,1737,11.75,0,20300
1639969008,24628,1,0,0,0,0,228,219,1711,76.06,1,22969
1640016944,24647,1,0,0,0,0,231,225,1820,21.41,1,12197
1640029558,24652,0,0,0,0,1,227,226,1616,37.28,0,31427
1640039650,24656,0,0,0,1,0,234,225,1960,18.61,0,7943
1640052265,24661,0,0,1,0,0,233,227,1676,63.71,1,27355
1640057310,24663,1,0,0,0,0,222,218,1544,44.14,1,29220
1640062356,24665,0,1,0,0,0,222,214,1630,52.99,1,23430
1640074971,24670,0,0,1,0,0,239,237,1992,44.69,1,24750
1640082540,24673,0,1,0,0,0,225,225,1611,31.85,0,22748
1640085063,24674,0,0,0,1,0,237,236,1510,86.58,0,6293
1640090109,24676,0,0,1,0,0,236,228,1623,42.43,1,10387
1640107769,24683,0,0,0,0,1,226,219,1921,98.01,1,33288
1640135521,24694,0,0,0,1,0,230,222,1898,29.81,0,17461
1640138044,24695,0,0,0,0,1,239,233,1895,65.81,1,31301
1640191026,24716,0,0,0,1,0,236,232,1622,86.49,0,14049
1640196072,24718,0,1,0,0,0,230,224,1614,81.59,0,45368
1640213732,24725,0,0,0,0,1,239,239,1763,16.62,1,41998
1640233916,24733,1,0,0,0,0,229,221,1717,93.06,0,40399
1640244007,24737,0,1,0,0,0,220,217,1855,50.2,0,3158
1640254099,24741,0,0,0,0,1,239,231,1673,50.46,1,9018
1640284374,24753,0,0,1,0,0,223,214,1886,81.7,0,33270
1640302035,24760,0,0,0,0,1,234,230,1706,33.73,1,28735
1640304558,24761,0,0,0,0,1,236,230,1534,49.46,0,19934
1640344925,24777,0,1,0,0,0,222,214,1976,96.21,1,28634
1640352493,24780,0,0,0,1,0,223,223,1889,18.19,0,48597
1640360062,24783,1,0,0,0,0,223,221,1855,49.95,1,22616
1640385291,24793,0,0,1,0,0,227,222,1591,59.83,0,36084
1640410521,24803,0,0,0,1,0,238,236,1698,97.94,0,20208
1640415567,24805,0,1,0,0,0,236,227,1593,95.8,0,31720
1640423135,24808,0,1,0,0,0,222,214,1872,66.14,1,41775
1640435750,24813,0,0,1,0,0,236,229,1863,86.54,0,1810
1640468548,24826,0,1,0,0,0,225,224,1895,78.64,0,29362
1640481163,24831,0,0,0,1,0,233,226,1911,76.54,0,3207
1640496300,24837,0,0,0,0,1,236,231,1623,50.33,1,18547
1640529098,24850,1,0,0,0,0,228,226,1812,95.79,1,9703
1640549282,24858,0,1,0,0,0,226,218,1500,55.63,1,34439
1640556851,24861,0,1,0,0,0,236,229,1512,16.59,1,47386
1640566942,24865,0,0,0,1,0,228,227,1505,92.93,1,25973
1640571988,24867,0,1,0,0,0,237,230,1873,69.27,0,19318
1640584603,24872,0,0,0,1,0,224,216,1645,82.48,1,18562
1640597218,24877,0,1,0,0,0,222,222,1933,65.54,1,33363
1640602263,24879,0,0,1,0,0,230,227,1990,58.91,1,38640
1640604786,24880,1,0,0,0,0,229,229,1587,94.19,0,7462
1640614878,24884,0,0,0,1,0,226,223,1851,72.59,1,10401
1640617401,24885,0,0,0,1,0,232,226,1803,25.16,0,14435
1640645153,24896,0,0,1,0,0,228,223,1968,50.8,0,370
1640662814,24903,1,0,0,0,0,228,224,1861,70.29,1,11549
1640680474,24910,0,1,0,0,0,223,221,1889,69.91,0,39909
1640708227,24921,0,1,0,0,0,226,218,1686,56.63,0,43459
1640710749,24922,0,1,0,0,0,237,231,1500,75.45,0,16685
1640728410,24929,0,0,0,0,1,224,219,1810,51.9,0,45742
1640746070,24936,0,0,0,1,0,226,217,1892,60.99,1,11223
1640748593,24937,0,0,1,0,0,229,229,1933,77.14,0,16032
1640773823,24947,0,0,0,0,1,236,227,1963,84.36,1,35516
1640778869,24949,0,0,0,0,1,225,221,1909,22.35,1,10926
1640794006,24955,1,0,0,0,0,223,219,1980,86.74,0,41587
1640796529,24956,0,0,0,0,1,227,218,1541,91.34,1,34380
1640801575,24958,0,0,0,1,0,229,221,1575,33.95,0,32776
1640829327,24969,0,0,0,0,1,234,233,1543,89.79,0,28522
1640846988,24976,0,0,1,0,0,226,218,1884,33.05,0,48867
1640852034,24978,0,0,0,1,0,234,226,1840,41.73,1,40172
1640854556,24979,0,0,1,0,0,237,233,1977,57.07,1,4990
1640899969,24997,0,0,0,0,1,230,228,1864,66.98,1,39260
1640905015,24999,1,0,0,0,0,226,217,1541,40.05,0,16493
1640910061,25001,0,0,1,0,0,226,222,1532,28.47,0,14953
1640917630,25004,0,1,0,0,0,227,224,1569,61.52,1,47757
1640937813,25012,0,0,0,0,1,221,213,1884,94.21,0,15162
1640950428,25017,0,0,1,0,0,228,222,1769,96.36,1,48317
1640980703,25029,0,0,0,1,0,239,233,1594,82.1,1,31200
1641013501,25042,0,0,1,0,0,231,230,1899,72.2,0,40203
1641018547,25044,0,1,0,0,0,235,228,1566,43.55,0,39079
1641033685,25050,0,0,0,1,0,227,227,1926,80.13,1,20079
1641036207,25051,0,1,0,0,0,231,227,1712,77.67,1,35645
1641046299,25055,0,1,0,0,0,238,237,1625,47.85,1,48458
1641051345,25057,0,0,0,1,0,233,224,1854,91.52,0,27622
1641056391,25059,1,0,0,0,0,231,226,1629,26.19,1,1074
1641071529,25065,0,0,1,0,0,234,225,1972,54.51,0,44028
1641074051,25066,0,0,0,1,0,227,225,1661,99.8,0,4709
1641114418,25082,1,0,0,0,0,232,224,1959,88.76,0,33500
1641152262,25097,0,1,0,0,0,232,224,1693,69,0,20920
1641169923,25104,0,1,0,0,0,221,216,1631,21.63,0,10254
1641182537,25109,0,0,0,1,0,238,229,1656,92.91,1,37085
1641220381,25124,0,0,0,1,0,232,224,1664,57.2,0,13956
1641232996,25129,0,0,0,1,0,221,217,1984,51.89,0,36172
1641263271,25141,1,0,0,0,0,222,218,1845,47.61,1,39678
1641283455,25149,0,0,0,1,0,236,232,1601,27.53,1,35117
1641291023,25152,0,0,0,0,1,220,215,1684,79.46,0,20576
1641296069,25154,0,0,0,0,1,226,219,1756,85.17,1,39616
1641298592,25155,0,0,1,0,0,232,224,1890,11.87,0,3313
1641301115,25156,0,0,1,0,0,237,232,1764,95.33,0,12313
1641318776,25163,1,0,0,0,0,233,225,1718,15.53,0,6781
1641326344,25166,1,0,0,0,0,239,232,1603,78.95,1,29934
1641346528,25174,0,0,0,0,1,235,232,1823,86.31,0,47180
1641376803,25186,0,0,0,1,0,237,235,1886,27.29,0,19588
1641384372,25189,0,0,0,1,0,226,218,1670,28.67,1,2246
1641402032,25196,0,1,0,0,0,239,233,1750,72.97,0,26318
1641404555,25197,1,0,0,0,0,224,223,1573,38.23,0,42079
1641419693,25203,0,0,0,1,0,230,227,1930,88.61,0,19075
1641422216,25204,0,1,0,0,0,231,223,1648,17.94,1,29880
1641424739,25205,0,0,0,1,0,225,218,1760,21.84,0,612
1641444922,25213,0,0,0,0,1,224,219,1505,12.22,0,38798
1641470152,25223,0,1,0,0,0,224,221,1585,32.28,0,582
1641477720,25226,0,1,0,0,0,226,220,1841,99.87,1,35979
1641480243,25227,1,0,0,0,0,227,224,1575,50.41,1,1727
1641497904,25234,0,0,0,1,0,223,220,1814,56.69,0,38369
1641507995,25238,0,0,0,1,0,227,222,1966,96.88,1,40880
1641510518,25239,0,0,1,0,0,233,233,1733,67.33,0,13132
1641530702,25247,0,0,1,0,0,224,216,1502,88.69,0,7420
1641545839,25253,0,1,0,0,0,223,214,1953,71.12,1,13966
1641593775,25272,0,1,0,0,0,232,226,1890,70.43,1,15628
1641601344,25275,1,0,0,0,0,227,227,1748,41.51,0,41477
1641608913,25278,1,0,0,0,0,220,220,1638,19.26,1,10799
1641611436,25279,0,1,0,0,0,237,237,1696,71.94,0,29332
1641629096,25286,0,0,1,0,0,231,229,1985,85.07,1,1561
1641634142,25288,0,0,1,0,0,235,234,1948,98.95,0,1999
1641646757,25293,0,0,0,1,0,230,227,1680,36.95,0,7528
1641654325,25296,0,1,0,0,0,226,218,1808,75.26,0,34956
1641656848,25297,0,0,0,1,0,220,217,1834,99.33,0,46859
1641677032,25305,0,0,1,0,0,231,223,1547,52.63,0,8087
1641682078,25307,0,1,0,0,0,227,222,1609,65.39,1,12473
1641687124,25309,0,0,0,1,0,223,215,1553,23.53,0,36653
1641717399,25321,0,0,1,0,0,220,213,1693,63.2,0,3829
1641737582,25329,0,1,0,0,0,230,221,1648,73.6,1,19761
1641757766,25337,0,1,0,0,0,223,222,1567,80.29,1,35505
1641770380,25342,0,0,1,0,0,221,216,1725,31.21,0,20806
1641803178,25355,0,0,0,1,0,235,234,1937,44.12,0,29787
1641808224,25357,0,0,0,0,1,223,216,1813,91.46,0,48664
1641815793,25360,0,1,0,0,0,226,223,1915,94.17,1,10035
1641835976,25368,0,0,0,0,1,231,231,1588,75.15,0,14448
1641883912,25387,0,0,0,1,0,222,213,1837,58.56,1,46852
1641886435,25388,0,0,0,0,1,225,220,1761,38.26,1,28149
1641896527,25392,1,0,0,0,0,239,233,1887,86.75,1,14894
1641924279,25403,0,1,0,0,0,225,218,1690,60.36,0,15090
1641926802,25404,0,0,0,0,1,238,234,1843,69.2,0,19312
1641929325,25405,0,0,0,1,0,228,220,1648,34.02,1,21141
1641949508,25413,0,0,1,0,0,230,229,1501,82.24,1,39643
1641977261,25424,1,0,0,0,0,228,220,1519,81.95,1,40384
1641982306,25426,0,0,0,0,1,237,233,1635,67.65,0,25215
1641999967,25433,0,0,0,1,0,238,231,1859,64.11,1,28508
1642010059,25437,0,1,0,0,0,231,229,1927,50.3,0,46996
1642035288,25447,1,0,0,0,0,237,233,1510,64.89,1,10240
1642037811,25448,0,0,0,0,1,220,217,1597,91.31,0,10218
1642055471,25455,0,0,0,1,0,224,223,1776,50.79,1,4773
1642060517,25457,0,0,1,0,0,229,226,1815,50.19,0,1483
1642063040,25458,0,0,0,0,1,233,224,1569,26.68,1,34394
1642073132,25462,0,0,1,0,0,235,234,1534,83.64,1,47079
1642083224,25466,0,1,0,0,0,225,222,1902,12.15,0,37460
1642085747,25467,1,0,0,0,0,225,218,1774,82,1,10268
1642128636,25484,0,0,0,1,0,237,237,1510,31.56,1,4291
1642131159,25485,0,0,0,1,0,226,223,1662,37.68,1,41055
1642136205,25487,1,0,0,0,0,220,213,1655,64.37,1,25924
1642163957,25498,0,0,0,1,0,239,233,1739,72.68,0,15122
1642272443,25541,0,0,0,1,0,236,234,1718,24.21,0,9605
1642290104,25548,0,1,0,0,0,222,218,1611,50.99,1,32520
1642297673,25551,0,1,0,0,0,235,229,1920,10.37,1,14135
1642330471,25564,1,0,0,0,0,224,215,1961,20.62,0,25343
1642335517,25566,0,0,0,1,0,232,229,1926,46.51,0,36991
1642360746,25576,0,0,0,1,0,227,218,1564,35.86,0,30511
1642398590,25591,0,0,0,1,0,230,222,1996,11.61,0,19645
1642401113,25592,1,0,0,0,0,220,217,1759,52.6,0,32156
1642403636,25593,1,0,0,0,0,220,218,1757,90.12,0,21705
1642413728,25597,0,0,1,0,0,228,223,1837,91.09,1,30512
1642416250,25598,0,1,0,0,0,220,217,1843,12.56,0,20135
1642421296,25600,0,0,0,1,0,232,226,1828,25.04,0,29724
1642428865,25603,0,0,0,0,1,237,230,1945,46.35,1,18326
1642436434,25606,0,1,0,0,0,234,234,1611,94.84,0,13840
1642449049,25611,0,0,0,0,1,232,232,1666,73,1,16348
1642479324,25623,0,0,0,0,1,230,223,1679,85.12,0,17194
1642481847,25624,0,1,0,0,0,231,227,1991,53.86,0,952
1642517168,25638,0,0,1,0,0,238,235,1654,58.33,0,30631
1642534828,25645,0,0,1,0,0,235,228,1890,66.39,0,25958
1642592856,25668,0,0,1,0,0,236,235,1503,14.14,0,4502
1642605470,25673,0,0,0,1,0,237,235,1615,71.59,0,26162
1642615562,25677,0,0,1,0,0,226,217,1661,36.72,0,46223
1642640791,25687,1,0,0,0,0,231,223,1517,43.77,1,48446
1642671066,25699,0,0,0,1,0,239,231,1572,92.96,1,1757
1642686204,25705,1,0,0,0,0,232,231,1508,18.35,0,15160
1642719002,25718,0,0,1,0,0,225,218,1993,68.65,0,13074
1642721525,25719,1,0,0,0,0,227,224,1531,28.86,0,41059
1642744231,25728,1,0,0,0,0,239,237,1751,39.58,1,11750
